DateTime,Consumption,Month,Year,Week
2017-06-04,7861.083333333333,6.0,2017.0,22.0
2017-06-05,8531.875,6.0,2017.0,23.0
2017-06-06,8427.041666666666,6.0,2017.0,23.0
2017-06-07,8257.791666666666,6.0,2017.0,23.0
2017-06-08,8320.291666666666,6.0,2017.0,23.0
2017-06-09,8350.291666666666,6.0,2017.0,23.0
2017-06-10,7699.541666666667,6.0,2017.0,23.0
2017-06-11,7525.875,6.0,2017.0,23.0
2017-06-12,8494.0,6.0,2017.0,24.0
2017-06-13,8451.125,6.0,2017.0,24.0
2017-06-14,8272.333333333334,6.0,2017.0,24.0
2017-06-15,8302.166666666666,6.0,2017.0,24.0
2017-06-16,8333.166666666666,6.0,2017.0,24.0
2017-06-17,7649.0,6.0,2017.0,24.0
2017-06-18,7441.958333333333,6.0,2017.0,24.0
2017-06-19,8064.125,6.0,2017.0,25.0
2017-06-20,7853.434782608696,6.0,2017.0,25.0
2017-06-21,7683.708333333333,6.0,2017.0,25.0
2017-06-22,7520.666666666667,6.0,2017.0,25.0
2017-06-23,6919.458333333333,6.0,2017.0,25.0
2017-06-24,6654.0,6.0,2017.0,25.0
2017-06-25,6587.791666666667,6.0,2017.0,25.0
2017-06-26,7648.708333333333,6.0,2017.0,26.0
2017-06-27,8158.166666666667,6.0,2017.0,26.0
2017-06-28,8207.625,6.0,2017.0,26.0
2017-06-29,8251.25,6.0,2017.0,26.0
2017-06-30,8194.5,6.0,2017.0,26.0
2017-07-01,7413.125,7.0,2017.0,26.0
2017-07-02,7308.75,7.0,2017.0,26.0
2017-07-03,8136.583333333333,7.0,2017.0,27.0
2017-07-04,8225.958333333334,7.0,2017.0,27.0
2017-07-05,8233.833333333334,7.0,2017.0,27.0
2017-07-06,8410.125,7.0,2017.0,27.0
2017-07-07,8315.416666666666,7.0,2017.0,27.0
2017-07-08,7715.75,7.0,2017.0,27.0
2017-07-09,7413.208333333333,7.0,2017.0,27.0
2017-07-10,8066.625,7.0,2017.0,28.0
2017-07-11,8055.291666666667,7.0,2017.0,28.0
2017-07-12,8111.791666666667,7.0,2017.0,28.0
2017-07-13,8086.25,7.0,2017.0,28.0
2017-07-14,8086.458333333333,7.0,2017.0,28.0
2017-07-15,7609.041666666667,7.0,2017.0,28.0
2017-07-16,7380.208333333333,7.0,2017.0,28.0
2017-07-17,8015.166666666667,7.0,2017.0,29.0
2017-07-18,7932.291666666667,7.0,2017.0,29.0
2017-07-19,7990.916666666667,7.0,2017.0,29.0
2017-07-20,7887.958333333333,7.0,2017.0,29.0
2017-07-21,7962.75,7.0,2017.0,29.0
2017-07-22,7567.333333333333,7.0,2017.0,29.0
2017-07-23,7334.791666666667,7.0,2017.0,29.0
2017-07-24,7980.0,7.0,2017.0,30.0
2017-07-25,8050.625,7.0,2017.0,30.0
2017-07-26,7939.916666666667,7.0,2017.0,30.0
2017-07-27,8018.916666666667,7.0,2017.0,30.0
2017-07-28,8196.0,7.0,2017.0,30.0
2017-07-29,7533.708333333333,7.0,2017.0,30.0
2017-07-30,7416.375,7.0,2017.0,30.0
2017-07-31,8100.708333333333,7.0,2017.0,31.0
2017-08-01,7981.0,8.0,2017.0,31.0
2017-08-02,8081.791666666667,8.0,2017.0,31.0
2017-08-03,7959.875,8.0,2017.0,31.0
2017-08-04,8198.875,8.0,2017.0,31.0
2017-08-05,7564.75,8.0,2017.0,31.0
2017-08-06,7529.0,8.0,2017.0,31.0
2017-08-07,8358.958333333334,8.0,2017.0,32.0
2017-08-08,8415.375,8.0,2017.0,32.0
2017-08-09,8354.541666666666,8.0,2017.0,32.0
2017-08-10,8321.583333333334,8.0,2017.0,32.0
2017-08-11,8251.875,8.0,2017.0,32.0
2017-08-12,7661.916666666667,8.0,2017.0,32.0
2017-08-13,7538.125,8.0,2017.0,32.0
2017-08-14,8306.375,8.0,2017.0,33.0
2017-08-15,8363.458333333334,8.0,2017.0,33.0
2017-08-16,8493.166666666666,8.0,2017.0,33.0
2017-08-17,8467.208333333334,8.0,2017.0,33.0
2017-08-18,8548.333333333334,8.0,2017.0,33.0
2017-08-19,7885.75,8.0,2017.0,33.0
2017-08-20,7413.041666666667,8.0,2017.0,33.0
2017-08-21,8373.291666666666,8.0,2017.0,34.0
2017-08-22,8447.333333333334,8.0,2017.0,34.0
2017-08-23,8422.125,8.0,2017.0,34.0
2017-08-24,8460.375,8.0,2017.0,34.0
2017-08-25,8747.333333333334,8.0,2017.0,34.0
2017-08-26,8328.458333333334,8.0,2017.0,34.0
2017-08-27,8159.0,8.0,2017.0,34.0
2017-08-28,8881.291666666666,8.0,2017.0,35.0
2017-08-29,8723.782608695652,8.0,2017.0,35.0
2017-08-30,8770.791666666666,8.0,2017.0,35.0
2017-08-31,8739.875,8.0,2017.0,35.0
2017-09-01,8682.958333333334,9.0,2017.0,35.0
2017-09-02,8358.416666666666,9.0,2017.0,35.0
2017-09-03,8118.25,9.0,2017.0,35.0
2017-09-04,8922.833333333334,9.0,2017.0,36.0
2017-09-05,8870.125,9.0,2017.0,36.0
2017-09-06,9049.791666666666,9.0,2017.0,36.0
2017-09-07,9173.916666666666,9.0,2017.0,36.0
2017-09-08,9064.583333333334,9.0,2017.0,36.0
2017-09-09,8547.458333333334,9.0,2017.0,36.0
2017-09-10,8104.791666666667,9.0,2017.0,36.0
2017-09-11,8603.833333333334,9.0,2017.0,37.0
2017-09-12,8767.75,9.0,2017.0,37.0
2017-09-13,8792.208333333334,9.0,2017.0,37.0
2017-09-14,8878.0,9.0,2017.0,37.0
2017-09-15,8898.166666666666,9.0,2017.0,37.0
2017-09-16,8385.958333333334,9.0,2017.0,37.0
2017-09-17,7980.5,9.0,2017.0,37.0
2017-09-18,8832.708333333334,9.0,2017.0,38.0
2017-09-19,8795.75,9.0,2017.0,38.0
2017-09-20,8830.833333333334,9.0,2017.0,38.0
2017-09-21,8679.583333333334,9.0,2017.0,38.0
2017-09-22,8840.958333333334,9.0,2017.0,38.0
2017-09-23,8289.291666666666,9.0,2017.0,38.0
2017-09-24,8093.541666666667,9.0,2017.0,38.0
2017-09-25,8934.041666666666,9.0,2017.0,39.0
2017-09-26,9107.291666666666,9.0,2017.0,39.0
2017-09-27,9119.916666666666,9.0,2017.0,39.0
2017-09-28,9110.75,9.0,2017.0,39.0
2017-09-29,9262.458333333334,9.0,2017.0,39.0
2017-09-30,8813.375,9.0,2017.0,39.0
2017-10-01,8578.583333333334,10.0,2017.0,39.0
2017-10-02,9159.583333333334,10.0,2017.0,40.0
2017-10-03,9332.458333333334,10.0,2017.0,40.0
2017-10-04,9013.5,10.0,2017.0,40.0
2017-10-05,9162.458333333334,10.0,2017.0,40.0
2017-10-06,9285.791666666666,10.0,2017.0,40.0
2017-10-07,8822.958333333334,10.0,2017.0,40.0
2017-10-08,8533.416666666666,10.0,2017.0,40.0
2017-10-09,9013.458333333334,10.0,2017.0,41.0
2017-10-10,9068.666666666666,10.0,2017.0,41.0
2017-10-11,9230.125,10.0,2017.0,41.0
2017-10-12,9463.5,10.0,2017.0,41.0
2017-10-13,9358.375,10.0,2017.0,41.0
2017-10-14,8762.875,10.0,2017.0,41.0
2017-10-15,8510.666666666666,10.0,2017.0,41.0
2017-10-16,9199.5,10.0,2017.0,42.0
2017-10-17,9357.666666666666,10.0,2017.0,42.0
2017-10-18,9457.666666666666,10.0,2017.0,42.0
2017-10-19,9715.125,10.0,2017.0,42.0
2017-10-20,10153.208333333334,10.0,2017.0,42.0
2017-10-21,9754.208333333334,10.0,2017.0,42.0
2017-10-22,9578.0,10.0,2017.0,42.0
2017-10-23,10520.5,10.0,2017.0,43.0
2017-10-24,10765.95652173913,10.0,2017.0,43.0
2017-10-25,10552.125,10.0,2017.0,43.0
2017-10-26,10577.125,10.0,2017.0,43.0
2017-10-27,10397.5,10.0,2017.0,43.0
2017-10-28,9643.041666666666,10.0,2017.0,43.0
2017-10-29,9367.791666666666,10.0,2017.0,43.0
2017-10-30,10289.375,10.0,2017.0,44.0
2017-10-31,10456.958333333334,10.0,2017.0,44.0
2017-11-01,10734.125,11.0,2017.0,44.0
2017-11-02,10646.25,11.0,2017.0,44.0
2017-11-03,10455.458333333334,11.0,2017.0,44.0
2017-11-04,9337.458333333334,11.0,2017.0,44.0
2017-11-05,8928.208333333334,11.0,2017.0,44.0
2017-11-06,9640.666666666666,11.0,2017.0,45.0
2017-11-07,10130.791666666666,11.0,2017.0,45.0
2017-11-08,10175.125,11.0,2017.0,45.0
2017-11-09,9969.25,11.0,2017.0,45.0
2017-11-10,9955.166666666666,11.0,2017.0,45.0
2017-11-11,9508.791666666666,11.0,2017.0,45.0
2017-11-12,9300.541666666666,11.0,2017.0,45.0
2017-11-13,10199.166666666666,11.0,2017.0,46.0
2017-11-14,10394.666666666666,11.0,2017.0,46.0
2017-11-15,10341.5,11.0,2017.0,46.0
2017-11-16,10461.916666666666,11.0,2017.0,46.0
2017-11-17,10362.833333333334,11.0,2017.0,46.0
2017-11-18,9857.666666666666,11.0,2017.0,46.0
2017-11-19,9650.458333333334,11.0,2017.0,46.0
2017-11-20,10458.375,11.0,2017.0,47.0
2017-11-21,10743.833333333334,11.0,2017.0,47.0
2017-11-22,10798.125,11.0,2017.0,47.0
2017-11-23,10952.5,11.0,2017.0,47.0
2017-11-24,10502.041666666666,11.0,2017.0,47.0
2017-11-25,9790.125,11.0,2017.0,47.0
2017-11-26,9704.416666666666,11.0,2017.0,47.0
2017-11-27,10482.916666666666,11.0,2017.0,48.0
2017-11-28,10521.833333333334,11.0,2017.0,48.0
2017-11-29,10655.416666666666,11.0,2017.0,48.0
2017-11-30,10512.125,11.0,2017.0,48.0
2017-12-01,10781.666666666666,12.0,2017.0,48.0
2017-12-02,10233.75,12.0,2017.0,48.0
2017-12-03,9622.333333333334,12.0,2017.0,48.0
2017-12-04,10582.375,12.0,2017.0,49.0
2017-12-05,11005.958333333334,12.0,2017.0,49.0
2017-12-06,10582.041666666666,12.0,2017.0,49.0
2017-12-07,11323.791666666666,12.0,2017.0,49.0
2017-12-08,10989.125,12.0,2017.0,49.0
2017-12-09,10052.583333333334,12.0,2017.0,49.0
2017-12-10,9782.416666666666,12.0,2017.0,49.0
2017-12-11,10676.5,12.0,2017.0,50.0
2017-12-12,10905.708333333334,12.0,2017.0,50.0
2017-12-13,10936.739130434782,12.0,2017.0,50.0
2017-12-14,11019.208333333334,12.0,2017.0,50.0
2017-12-15,11091.291666666666,12.0,2017.0,50.0
2017-12-16,10549.25,12.0,2017.0,50.0
2017-12-17,10308.041666666666,12.0,2017.0,50.0
2017-12-18,11054.208333333334,12.0,2017.0,51.0
2017-12-19,11053.75,12.0,2017.0,51.0
2017-12-20,10729.5,12.0,2017.0,51.0
2017-12-21,10546.958333333334,12.0,2017.0,51.0
2017-12-22,10654.75,12.0,2017.0,51.0
2017-12-23,9942.75,12.0,2017.0,51.0
2017-12-24,9594.125,12.0,2017.0,51.0
2017-12-25,9615.75,12.0,2017.0,52.0
2017-12-26,9665.208333333334,12.0,2017.0,52.0
2017-12-27,10248.791666666666,12.0,2017.0,52.0
2017-12-28,10570.75,12.0,2017.0,52.0
2017-12-29,10613.75,12.0,2017.0,52.0
2017-12-30,10055.458333333334,12.0,2017.0,52.0
2017-12-31,9879.583333333334,12.0,2017.0,52.0
2018-01-01,10040.416666666666,1.0,2018.0,1.0
2018-01-02,10658.5,1.0,2018.0,1.0
2018-01-03,10736.041666666666,1.0,2018.0,1.0
2018-01-04,10924.875,1.0,2018.0,1.0
2018-01-05,10964.208333333334,1.0,2018.0,1.0
2018-01-06,10274.666666666666,1.0,2018.0,1.0
2018-01-07,10467.458333333334,1.0,2018.0,1.0
2018-01-08,11430.125,1.0,2018.0,2.0
2018-01-09,11366.5,1.0,2018.0,2.0
2018-01-10,11562.916666666666,1.0,2018.0,2.0
2018-01-11,11860.5,1.0,2018.0,2.0
2018-01-12,12113.916666666666,1.0,2018.0,2.0
2018-01-13,11232.166666666666,1.0,2018.0,2.0
2018-01-14,10635.458333333334,1.0,2018.0,2.0
2018-01-15,11633.666666666666,1.0,2018.0,3.0
2018-01-16,12078.958333333334,1.0,2018.0,3.0
2018-01-17,12210.791666666666,1.0,2018.0,3.0
2018-01-18,11958.125,1.0,2018.0,3.0
2018-01-19,12138.583333333334,1.0,2018.0,3.0
2018-01-20,11666.291666666666,1.0,2018.0,3.0
2018-01-21,11640.75,1.0,2018.0,3.0
2018-01-22,12644.416666666666,1.0,2018.0,4.0
2018-01-23,12975.608695652174,1.0,2018.0,4.0
2018-01-24,12350.666666666666,1.0,2018.0,4.0
2018-01-25,11352.625,1.0,2018.0,4.0
2018-01-26,11170.333333333334,1.0,2018.0,4.0
2018-01-27,10610.791666666666,1.0,2018.0,4.0
2018-01-28,10515.958333333334,1.0,2018.0,4.0
2018-01-29,11283.333333333334,1.0,2018.0,5.0
2018-01-30,11502.25,1.0,2018.0,5.0
2018-01-31,11724.291666666666,1.0,2018.0,5.0
2018-02-01,11944.916666666666,2.0,2018.0,5.0
2018-02-02,11530.458333333334,2.0,2018.0,5.0
2018-02-03,11447.25,2.0,2018.0,5.0
2018-02-04,11927.708333333334,2.0,2018.0,5.0
2018-02-05,12761.791666666666,2.0,2018.0,6.0
2018-02-06,12813.541666666666,2.0,2018.0,6.0
2018-02-07,12488.583333333334,2.0,2018.0,6.0
2018-02-08,12388.5,2.0,2018.0,6.0
2018-02-09,12103.875,2.0,2018.0,6.0
2018-02-10,11361.958333333334,2.0,2018.0,6.0
2018-02-11,11212.708333333334,2.0,2018.0,6.0
2018-02-12,11838.666666666666,2.0,2018.0,7.0
2018-02-13,11565.583333333334,2.0,2018.0,7.0
2018-02-14,11128.083333333334,2.0,2018.0,7.0
2018-02-15,11371.25,2.0,2018.0,7.0
2018-02-16,11812.041666666666,2.0,2018.0,7.0
2018-02-17,11467.416666666666,2.0,2018.0,7.0
2018-02-18,11435.333333333334,2.0,2018.0,7.0
2018-02-19,12531.458333333334,2.0,2018.0,8.0
2018-02-20,12834.583333333334,2.0,2018.0,8.0
2018-02-21,12974.291666666666,2.0,2018.0,8.0
2018-02-22,13047.75,2.0,2018.0,8.0
2018-02-23,12996.0,2.0,2018.0,8.0
2018-02-24,12690.25,2.0,2018.0,8.0
2018-02-25,11961.791666666666,2.0,2018.0,8.0
2018-02-26,12382.833333333334,2.0,2018.0,9.0
2018-02-27,13066.791666666666,2.0,2018.0,9.0
2018-02-28,13420.75,2.0,2018.0,9.0
2018-03-01,13089.166666666666,3.0,2018.0,9.0
2018-03-02,12882.666666666666,3.0,2018.0,9.0
2018-03-03,12199.083333333334,3.0,2018.0,9.0
2018-03-04,11824.166666666666,3.0,2018.0,9.0
2018-03-05,12491.833333333334,3.0,2018.0,10.0
2018-03-06,12384.708333333334,3.0,2018.0,10.0
2018-03-07,12238.833333333334,3.0,2018.0,10.0
2018-03-08,12298.458333333334,3.0,2018.0,10.0
2018-03-09,11781.291666666666,3.0,2018.0,10.0
2018-03-10,10853.0,3.0,2018.0,10.0
2018-03-11,10459.125,3.0,2018.0,10.0
2018-03-12,11278.708333333334,3.0,2018.0,11.0
2018-03-13,11113.166666666666,3.0,2018.0,11.0
2018-03-14,11271.333333333334,3.0,2018.0,11.0
2018-03-15,11718.625,3.0,2018.0,11.0
2018-03-16,12154.291666666666,3.0,2018.0,11.0
2018-03-17,11628.125,3.0,2018.0,11.0
2018-03-18,10741.791666666666,3.0,2018.0,11.0
2018-03-19,11096.958333333334,3.0,2018.0,12.0
2018-03-20,11359.875,3.0,2018.0,12.0
2018-03-21,11825.416666666666,3.0,2018.0,12.0
2018-03-22,11145.916666666666,3.0,2018.0,12.0
2018-03-23,11459.25,3.0,2018.0,12.0
2018-03-24,11075.458333333334,3.0,2018.0,12.0
2018-03-25,10311.75,3.0,2018.0,12.0
2018-03-26,11301.791666666666,3.0,2018.0,13.0
2018-03-27,11639.583333333334,3.0,2018.0,13.0
2018-03-28,11566.583333333334,3.0,2018.0,13.0
2018-03-29,11338.916666666666,3.0,2018.0,13.0
2018-03-30,10582.375,3.0,2018.0,13.0
2018-03-31,10455.041666666666,3.0,2018.0,13.0
2018-04-01,10224.25,4.0,2018.0,13.0
2018-04-02,10324.541666666666,4.0,2018.0,14.0
2018-04-03,10840.583333333334,4.0,2018.0,14.0
2018-04-04,10922.208333333334,4.0,2018.0,14.0
2018-04-05,10543.333333333334,4.0,2018.0,14.0
2018-04-06,10457.708333333334,4.0,2018.0,14.0
2018-04-07,9777.416666666666,4.0,2018.0,14.0
2018-04-08,9470.583333333334,4.0,2018.0,14.0
2018-04-09,10071.708333333334,4.0,2018.0,15.0
2018-04-10,9980.5,4.0,2018.0,15.0
2018-04-11,9986.791666666666,4.0,2018.0,15.0
2018-04-12,9949.25,4.0,2018.0,15.0
2018-04-13,9800.666666666666,4.0,2018.0,15.0
2018-04-14,8768.208333333334,4.0,2018.0,15.0
2018-04-15,8590.5,4.0,2018.0,15.0
2018-04-16,9287.583333333334,4.0,2018.0,16.0
2018-04-17,9415.0,4.0,2018.0,16.0
2018-04-18,9393.291666666666,4.0,2018.0,16.0
2018-04-19,9094.75,4.0,2018.0,16.0
2018-04-20,9208.666666666666,4.0,2018.0,16.0
2018-04-21,8705.541666666666,4.0,2018.0,16.0
2018-04-22,8729.583333333334,4.0,2018.0,16.0
2018-04-23,9431.625,4.0,2018.0,17.0
2018-04-24,9453.208333333334,4.0,2018.0,17.0
2018-04-25,9237.791666666666,4.0,2018.0,17.0
2018-04-26,9251.333333333334,4.0,2018.0,17.0
2018-04-27,9358.375,4.0,2018.0,17.0
2018-04-28,8795.333333333334,4.0,2018.0,17.0
2018-04-29,8607.25,4.0,2018.0,17.0
2018-04-30,9045.625,4.0,2018.0,18.0
2018-05-01,8681.583333333334,5.0,2018.0,18.0
2018-05-02,9429.416666666666,5.0,2018.0,18.0
2018-05-03,9218.333333333334,5.0,2018.0,18.0
2018-05-04,9386.375,5.0,2018.0,18.0
2018-05-05,8738.666666666666,5.0,2018.0,18.0
2018-05-06,8166.625,5.0,2018.0,18.0
2018-05-07,8669.541666666666,5.0,2018.0,19.0
2018-05-08,8396.833333333334,5.0,2018.0,19.0
2018-05-09,8654.416666666666,5.0,2018.0,19.0
2018-05-10,8319.25,5.0,2018.0,19.0
2018-05-11,8467.416666666666,5.0,2018.0,19.0
2018-05-12,7934.041666666667,5.0,2018.0,19.0
2018-05-13,7512.875,5.0,2018.0,19.0
2018-05-14,8159.833333333333,5.0,2018.0,20.0
2018-05-15,8046.125,5.0,2018.0,20.0
2018-05-16,8010.208333333333,5.0,2018.0,20.0
2018-05-17,8012.625,5.0,2018.0,20.0
2018-05-18,8224.75,5.0,2018.0,20.0
2018-05-19,7734.666666666667,5.0,2018.0,20.0
2018-05-20,7420.291666666667,5.0,2018.0,20.0
2018-05-21,8048.541666666667,5.0,2018.0,21.0
2018-05-22,8123.166666666667,5.0,2018.0,21.0
2018-05-23,8167.333333333333,5.0,2018.0,21.0
2018-05-24,8202.333333333334,5.0,2018.0,21.0
2018-05-25,8322.416666666666,5.0,2018.0,21.0
2018-05-26,7542.625,5.0,2018.0,21.0
2018-05-27,7425.708333333333,5.0,2018.0,21.0
2018-05-28,8232.875,5.0,2018.0,22.0
2018-05-29,8219.958333333334,5.0,2018.0,22.0
2018-05-30,8098.625,5.0,2018.0,22.0
2018-05-31,8147.5,5.0,2018.0,22.0
2018-06-01,8330.916666666666,6.0,2018.0,22.0
2018-06-02,7655.916666666667,6.0,2018.0,22.0
2018-06-03,7459.291666666667,6.0,2018.0,22.0
2018-06-04,8336.875,6.0,2018.0,23.0
2018-06-05,8577.291666666666,6.0,2018.0,23.0
2018-06-06,8538.083333333334,6.0,2018.0,23.0
2018-06-07,8748.125,6.0,2018.0,23.0
2018-06-08,8679.125,6.0,2018.0,23.0
2018-06-09,8024.916666666667,6.0,2018.0,23.0
2018-06-10,7715.416666666667,6.0,2018.0,23.0
2018-06-11,8277.708333333334,6.0,2018.0,24.0
2018-06-12,8282.333333333334,6.0,2018.0,24.0
2018-06-13,8499.375,6.0,2018.0,24.0
2018-06-14,8478.375,6.0,2018.0,24.0
2018-06-15,8271.041666666666,6.0,2018.0,24.0
2018-06-16,7687.5,6.0,2018.0,24.0
2018-06-17,7470.75,6.0,2018.0,24.0
2018-06-18,8120.333333333333,6.0,2018.0,25.0
2018-06-19,8006.583333333333,6.0,2018.0,25.0
2018-06-20,7801.5,6.0,2018.0,25.0
2018-06-21,7747.208333333333,6.0,2018.0,25.0
2018-06-22,7247.25,6.0,2018.0,25.0
2018-06-23,6948.0,6.0,2018.0,25.0
2018-06-24,6890.208333333333,6.0,2018.0,25.0
2018-06-25,7769.208333333333,6.0,2018.0,26.0
2018-06-26,8062.083333333333,6.0,2018.0,26.0
2018-06-27,8321.875,6.0,2018.0,26.0
2018-06-28,8394.458333333334,6.0,2018.0,26.0
2018-06-29,8568.333333333334,6.0,2018.0,26.0
2018-06-30,7990.708333333333,6.0,2018.0,26.0
2018-07-01,7698.666666666667,7.0,2018.0,26.0
2018-07-02,8400.833333333334,7.0,2018.0,27.0
2018-07-03,8477.666666666666,7.0,2018.0,27.0
2018-07-04,8536.25,7.0,2018.0,27.0
2018-07-05,8532.125,7.0,2018.0,27.0
2018-07-06,8472.958333333334,7.0,2018.0,27.0
2018-07-07,7822.375,7.0,2018.0,27.0
2018-07-08,7622.583333333333,7.0,2018.0,27.0
2018-07-09,8258.708333333334,7.0,2018.0,28.0
2018-07-10,8161.041666666667,7.0,2018.0,28.0
2018-07-11,8215.541666666666,7.0,2018.0,28.0
2018-07-12,8195.208333333334,7.0,2018.0,28.0
2018-07-13,8181.625,7.0,2018.0,28.0
2018-07-14,7720.541666666667,7.0,2018.0,28.0
2018-07-15,7592.083333333333,7.0,2018.0,28.0
2018-07-16,8298.708333333334,7.0,2018.0,29.0
2018-07-17,8341.583333333334,7.0,2018.0,29.0
2018-07-18,8157.166666666667,7.0,2018.0,29.0
2018-07-19,8157.333333333333,7.0,2018.0,29.0
2018-07-20,8041.166666666667,7.0,2018.0,29.0
2018-07-21,7893.875,7.0,2018.0,29.0
2018-07-22,7638.625,7.0,2018.0,29.0
2018-07-23,8264.208333333334,7.0,2018.0,30.0
2018-07-24,8322.625,7.0,2018.0,30.0
2018-07-25,8411.875,7.0,2018.0,30.0
2018-07-26,8405.5,7.0,2018.0,30.0
2018-07-27,8513.875,7.0,2018.0,30.0
2018-07-28,8017.916666666667,7.0,2018.0,30.0
2018-07-29,7800.875,7.0,2018.0,30.0
2018-07-30,8335.333333333334,7.0,2018.0,31.0
2018-07-31,8537.541666666666,7.0,2018.0,31.0
2018-08-01,8527.333333333334,8.0,2018.0,31.0
2018-08-02,8691.25,8.0,2018.0,31.0
2018-08-03,8576.833333333334,8.0,2018.0,31.0
2018-08-04,7952.166666666667,8.0,2018.0,31.0
2018-08-05,7694.625,8.0,2018.0,31.0
2018-08-06,8354.291666666666,8.0,2018.0,32.0
2018-08-07,8375.666666666666,8.0,2018.0,32.0
2018-08-08,8544.458333333334,8.0,2018.0,32.0
2018-08-09,8708.541666666666,8.0,2018.0,32.0
2018-08-10,8842.041666666666,8.0,2018.0,32.0
2018-08-11,8050.375,8.0,2018.0,32.0
2018-08-12,7879.25,8.0,2018.0,32.0
2018-08-13,8604.833333333334,8.0,2018.0,33.0
2018-08-14,8656.041666666666,8.0,2018.0,33.0
2018-08-15,8724.458333333334,8.0,2018.0,33.0
2018-08-16,8851.75,8.0,2018.0,33.0
2018-08-17,8877.458333333334,8.0,2018.0,33.0
2018-08-18,8088.25,8.0,2018.0,33.0
2018-08-19,7900.375,8.0,2018.0,33.0
2018-08-20,8659.916666666666,8.0,2018.0,34.0
2018-08-21,8638.458333333334,8.0,2018.0,34.0
2018-08-22,8718.416666666666,8.0,2018.0,34.0
2018-08-23,8747.833333333334,8.0,2018.0,34.0
2018-08-24,8801.041666666666,8.0,2018.0,34.0
2018-08-25,8066.291666666667,8.0,2018.0,34.0
2018-08-26,7956.583333333333,8.0,2018.0,34.0
2018-08-27,8624.208333333334,8.0,2018.0,35.0
2018-08-28,8711.083333333334,8.0,2018.0,35.0
2018-08-29,8664.041666666666,8.0,2018.0,35.0
2018-08-30,8727.791666666666,8.0,2018.0,35.0
2018-08-31,8799.5,8.0,2018.0,35.0
2018-09-01,8209.625,9.0,2018.0,35.0
2018-09-02,7906.625,9.0,2018.0,35.0
2018-09-03,8698.708333333334,9.0,2018.0,36.0
2018-09-04,8772.583333333334,9.0,2018.0,36.0
2018-09-05,8837.208333333334,9.0,2018.0,36.0
2018-09-06,8761.666666666666,9.0,2018.0,36.0
2018-09-07,8797.916666666666,9.0,2018.0,36.0
2018-09-08,8203.208333333334,9.0,2018.0,36.0
2018-09-09,7934.666666666667,9.0,2018.0,36.0
2018-09-10,8747.708333333334,9.0,2018.0,37.0
2018-09-11,8965.333333333334,9.0,2018.0,37.0
2018-09-12,8972.583333333334,9.0,2018.0,37.0
2018-09-13,8976.666666666666,9.0,2018.0,37.0
2018-09-14,8999.541666666666,9.0,2018.0,37.0
2018-09-15,8458.666666666666,9.0,2018.0,37.0
2018-09-16,8082.875,9.0,2018.0,37.0
2018-09-17,8988.458333333334,9.0,2018.0,38.0
2018-09-18,9007.25,9.0,2018.0,38.0
2018-09-19,8996.958333333334,9.0,2018.0,38.0
2018-09-20,8878.916666666666,9.0,2018.0,38.0
2018-09-21,8918.166666666666,9.0,2018.0,38.0
2018-09-22,8363.541666666666,9.0,2018.0,38.0
2018-09-23,8270.75,9.0,2018.0,38.0
2018-09-24,9134.958333333334,9.0,2018.0,39.0
2018-09-25,9169.083333333334,9.0,2018.0,39.0
2018-09-26,9378.458333333334,9.0,2018.0,39.0
2018-09-27,9511.0,9.0,2018.0,39.0
2018-09-28,9732.458333333334,9.0,2018.0,39.0
2018-09-29,9304.833333333334,9.0,2018.0,39.0
2018-09-30,8767.75,9.0,2018.0,39.0
2018-10-01,9400.375,10.0,2018.0,40.0
2018-10-02,9496.875,10.0,2018.0,40.0
2018-10-03,9431.041666666666,10.0,2018.0,40.0
2018-10-04,9754.458333333334,10.0,2018.0,40.0
2018-10-05,9842.291666666666,10.0,2018.0,40.0
2018-10-06,9053.0,10.0,2018.0,40.0
2018-10-07,8991.541666666666,10.0,2018.0,40.0
2018-10-08,9949.875,10.0,2018.0,41.0
2018-10-09,9364.0,10.0,2018.0,41.0
2018-10-10,9148.291666666666,10.0,2018.0,41.0
2018-10-11,9530.916666666666,10.0,2018.0,41.0
2018-10-12,9504.5,10.0,2018.0,41.0
2018-10-13,8918.833333333334,10.0,2018.0,41.0
2018-10-14,8456.083333333334,10.0,2018.0,41.0
2018-10-15,9271.041666666666,10.0,2018.0,42.0
2018-10-16,9561.5,10.0,2018.0,42.0
2018-10-17,9756.333333333334,10.0,2018.0,42.0
2018-10-18,9638.166666666666,10.0,2018.0,42.0
2018-10-19,9910.375,10.0,2018.0,42.0
2018-10-20,9610.166666666666,10.0,2018.0,42.0
2018-10-21,9198.416666666666,10.0,2018.0,42.0
2018-10-22,9716.333333333334,10.0,2018.0,43.0
2018-10-23,10050.791666666666,10.0,2018.0,43.0
2018-10-24,10170.458333333334,10.0,2018.0,43.0
2018-10-25,10359.541666666666,10.0,2018.0,43.0
2018-10-26,10556.25,10.0,2018.0,43.0
2018-10-27,10240.125,10.0,2018.0,43.0
2018-10-28,10138.708333333334,10.0,2018.0,43.0
2018-10-29,11169.791666666666,10.0,2018.0,44.0
2018-10-30,11075.125,10.0,2018.0,44.0
2018-10-31,10557.916666666666,10.0,2018.0,44.0
2018-11-01,10139.083333333334,11.0,2018.0,44.0
2018-11-02,10451.458333333334,11.0,2018.0,44.0
